timestamp,position
1766518770,0
1766518771,0
1766518772,0
1766518773,0
1766518774,0
1766518775,0
1766518776,0
1766518777,0
1766518778,0
1766518779,0
1766518780,0
1766518781,0
1766518782,0
1766518783,0
1766518784,0
1766518785,0
1766518786,0
1766518787,0
1766518788,0
1766518789,0
1766518790,0
1766518791,0
1766518792,0
1766518793,0
1766518794,0
1766518795,0
1766518796,0
1766518797,0
1766518798,0
1766518799,0
1766518800,0
1766518801,0
1766518802,0
1766518803,0
1766518804,0
1766518805,0
1766518806,0
1766518807,0
1766518808,0
1766518809,0
1766518810,0
1766518811,0
1766518812,0
1766518813,0
1766518814,0
1766518815,0
1766518816,0
1766518817,0
1766518818,0
1766518819,0
1766518820,0
1766518821,0
1766518822,0
1766518823,0
1766518824,0
1766518825,0
1766518826,0
1766518827,0
1766518828,0
1766518829,0
1766518830,0
1766518831,0
1766518832,0
1766518833,0
1766518834,0
1766518835,0
1766518836,0
1766518837,0
1766518838,0
1766518839,0
1766518840,0
1766518841,0
1766518842,0
1766518843,0
1766518844,0
1766518845,0
1766518846,0
1766518847,0
1766518848,0
1766518849,0
1766518850,0
1766518851,0
1766518852,0
1766518853,0
1766518854,0
1766518855,0
1766518856,0
1766518857,0
1766518858,0
1766518859,0
1766518860,0
1766518861,0
1766518862,0
1766518863,0
1766518864,0
1766518865,0
1766518866,0
1766518867,0
1766518868,0
1766518869,0
1766518870,0
1766518871,0
1766518872,0
1766518873,0
1766518874,0
1766518875,0
1766518876,0
1766518877,0
1766518878,0
1766518879,0
1766518880,0
1766518881,0
1766518882,0
1766518883,0
1766518884,0
1766518885,0
1766518886,0
1766518887,0
1766518888,0
1766518889,0
1766518890,0
1766518891,0
1766518892,0
1766518893,0
1766518894,0
1766518895,0
1766518896,0
1766518897,0
1766518898,0
1766518899,0
1766518900,0
1766518901,0
1766518902,0
1766518903,0
1766518904,0
1766518905,0
1766518906,0
1766518907,0
1766518908,0
1766518909,0
1766518910,0
1766518911,0
1766518912,0
1766518913,0
1766518914,0
1766518915,0
1766518916,0
1766518917,0
1766518918,0
1766518919,0
1766518920,0
1766518921,0
1766518922,0
1766518923,0
1766518924,0
1766518925,0
1766518926,0
1766518927,0
1766518928,0
1766518929,0
1766518930,0
1766518931,0
1766518932,0
